district,population,health_score
Gasabo,130991,59.64753112565224
Gasabo,252461,88.8199688642053
Gasabo,274660,72.05409077765185
Gasabo,260517,74.56342798237793
Gasabo,227784,76.62763737180276
Gasabo,324945,88.15773982071751
Gasabo,497691,84.24463301497308
Gasabo,410711,89.38993504631367
Gasabo,298779,50.96268688413649
Gasabo,164427,87.10558090612375
Gasabo,596339,57.68335852128351
Gasabo,182490,60.770983800441286
Gasabo,373444,67.35038961407797
Gasabo,338091,73.29907810831635
Gasabo,639702,65.50395397711102
Gasabo,326359,86.5221445886252
Gasabo,615861,72.13868724445237
Gasabo,417655,63.473176573015934
Gasabo,374568,70.29412574058549
Gasabo,108919,67.16453739062239
Gasabo,272243,85.98452307509154
Gasabo,310482,57.962693224176604
Gasabo,568904,69.65932113994498
Gasabo,271634,74.89277072068263
Gasabo,583267,59.405082353979275
Gasabo,326054,52.406037161020876
Gasabo,596276,87.03617394229747
Gasabo,322806,76.44042968738404
Gasabo,242901,82.40653903242736
Gasabo,275284,84.54119783281325
Gasabo,584633,54.21169167791594
Gasabo,126921,81.89242704419112
Gasabo,512552,54.16770181132907
Gasabo,251992,75.52309986584397
Gasabo,358907,51.96749922208386
Gasabo,452628,56.7602613828324
Gasabo,156974,69.4145515515131
Gasabo,255087,53.071004931799514
Gasabo,268543,53.29224331694304
Gasabo,311226,76.28122012094026
Gasabo,447521,75.14076037868867
Gasabo,609646,71.17221916867587
Gasabo,626670,51.21677460952719
Gasabo,460714,80.6633013378017
Gasabo,142835,58.59268678498421
Gasabo,624738,77.70128512569613
Gasabo,552454,87.73369263292187
Gasabo,359671,76.5735957252812
Gasabo,496540,88.72930991953736
Gasabo,618962,88.89106518247762
Gasabo,194485,50.57015528440975
Gasabo,541085,81.28305364509399
Gasabo,570022,58.193643227034244
Gasabo,610587,70.11050879150622
Gasabo,305908,72.09724867506402
Gasabo,155963,56.882620868458886
Gasabo,188005,72.38811106982808
Gasabo,520717,84.02255580261718
Gasabo,602474,54.68244644883506
Gasabo,345797,70.03466514797967
Gasabo,493040,59.88394071504794
Gasabo,607788,53.883581073283025
Gasabo,272548,67.06833781069938
Gasabo,204220,54.956930278452504
Gasabo,280156,77.94931445854185
Gasabo,248052,52.50150785408518
Gasabo,155140,79.86842164970548
Gasabo,326490,74.3381376149848
Gasabo,331361,73.01515078127696
Gasabo,363811,75.07874683652909
Gasabo,355064,66.56011404720886
Gasabo,300358,81.28856921097265
Gasabo,231733,52.46232182996892
Gasabo,576232,85.0118701140873
Gasabo,117586,72.39859544019957
Gasabo,173433,64.92231078772468
Gasabo,688715,57.19688627383241
Gasabo,418071,57.891215403400025
Gasabo,392491,70.5429683314765
Gasabo,451781,70.19157396012397
Gasabo,579326,64.41381005211333
Gasabo,244627,63.30266051610167
Gasabo,623329,66.23148234353488
Gasabo,651638,73.12174978459076
Gasabo,319129,65.3998324136756
Gasabo,113177,65.95037663404081
Gasabo,326132,53.500363211736705
Gasabo,296117,77.03611064191787
Gasabo,214588,74.02695872645126
Gasabo,543050,85.8439973515741
Gasabo,299391,59.359079916328966
Gasabo,655515,76.04093776422329
Gasabo,274988,88.04380854037439
Gasabo,152390,66.7141043747211
Gasabo,435345,89.8694804007206
Gasabo,506025,87.31897024211503
Gasabo,250033,87.49949580935042
Gasabo,540565,61.49108606662032
Gasabo,536336,65.17301396732677
Gasabo,548122,58.887615859152305
Gasabo,393544,56.67219020062915
Gasabo,287337,64.63020995083332
Gasabo,521286,88.27279353732627
Gasabo,612010,69.3980954252219
Gasabo,204165,72.20244595386663
Gasabo,424082,50.28082947177731
Gasabo,105990,59.80781347226331
Gasabo,655307,79.66569760028175
Gasabo,276854,58.39799082233645
Gasabo,620313,73.35228885226147
Gasabo,155688,79.88388615287285
Gasabo,181543,72.8700596980189
Gasabo,692747,60.25797968822785
Gasabo,108693,50.21061700842357
Gasabo,293730,53.42419289817326
Gasabo,665310,76.01736084998643
Gasabo,593030,80.06708021840858
Gasabo,164379,53.08914988555801
Gasabo,267966,87.40555615821894
Gasabo,225319,65.75571544788889
Gasabo,147024,52.51069130786161
Gasabo,250048,54.62380403615322
Gasabo,386271,67.93423774091556
Gasabo,161954,52.048787681684416
Gasabo,699809,63.669371002833536
Gasabo,425278,65.24313512539084
Gasabo,264098,55.503819774140105
Gasabo,317069,50.414039863494374
Gasabo,638855,76.04324970476375
Gasabo,620315,75.85363031196277
Gasabo,549862,55.29482284282451
Gasabo,655218,62.75094260068164
Gasabo,576369,71.47018348097784
Gasabo,651493,59.75912028484122
Gasabo,208151,67.75806581861491
Gasabo,256152,88.78945767655921
Gasabo,666483,89.4261450282745
Gasabo,397432,84.61368415571884
Gasabo,224049,86.12057115349819
Gasabo,528648,61.26217975086888
Gasabo,271435,67.69495737411266
Gasabo,636970,56.628906985244754
Gasabo,253469,53.43876883626064
Gasabo,334139,72.68206157809496
Gasabo,627613,56.836717985604984
Gasabo,446117,68.67869329074833
Gasabo,597132,55.11125570939896
Gasabo,523219,80.46025232679423
Gasabo,276300,84.31522559245514
Gasabo,173203,59.31642288463574
Gasabo,476673,77.45788603852365
Gasabo,421579,84.97485289511815
Gasabo,435053,60.748120097305076
Gasabo,178909,65.14721279708331
Gasabo,653159,64.54214400186356
Gasabo,468016,66.4534227955202
Gasabo,467598,80.02994702509424
Gasabo,358167,76.0212852854152
Gasabo,559911,61.728957231847666
Gasabo,650451,81.79362696081114
Gasabo,238168,63.50386298279669
Gasabo,609385,66.42890667140591
Gasabo,157930,79.01595053603424
Gasabo,636488,86.7814382073336
Gasabo,692194,71.89975382918772
Gasabo,387215,52.88595211459811
Gasabo,442262,53.35317087093514
Gasabo,579030,57.33670702937581
Gasabo,469990,89.48550096185942
Gasabo,432132,77.49781699982368
Gasabo,188799,67.19173262754137
Gasabo,649420,61.2143890956406
Gasabo,220215,77.5788377679458
Gasabo,606807,55.8346024162259
Gasabo,516054,89.62817170205042
Gasabo,576931,69.69136009222217
Gasabo,599698,60.78944392112765
Gasabo,442254,80.01560560917613
Gasabo,613238,70.290553495305
Gasabo,643362,58.89528933534424
Gasabo,678866,59.113314789718956
Gasabo,288012,71.32853586543587
Gasabo,345750,80.58557785671812
Gasabo,285502,82.35775922193156
Gasabo,690181,60.21943305565861
Gasabo,460114,70.87524220756855
Gasabo,396562,67.96757508245449
Gasabo,347094,83.44236981361605
Gasabo,693362,67.70475344160548
Gasabo,380970,81.92091365771847
Gasabo,386241,59.60158414907879
Gasabo,396703,60.28704176196517
Gasabo,460561,55.60555149636698
Gasabo,658812,50.9204198720238
Gasabo,105488,78.38874352263943
Gasabo,152650,87.14775656697071
Gasabo,487259,84.66435352644652
Gasabo,619785,77.50644306675873
Gasabo,148561,84.89418095681783
Gasabo,699280,88.16064555316082
Gasabo,134270,73.77572638245088
Gasabo,354884,86.47491403919383
Gasabo,642556,76.07987114465229
Gasabo,249980,56.999228980312836
Gasabo,335108,66.6715836296369
Gasabo,685262,60.43950377416583
Gasabo,516927,67.25495725991999
Gasabo,529673,77.31374482362847
Gasabo,411610,80.70707980212461
Gasabo,237724,67.83757557742663
Gasabo,492241,72.1638348395736
Gasabo,356787,51.399591581093915
Gasabo,452316,71.2104912497868
Gasabo,153978,64.33355871339323
Gasabo,196082,54.106124861223186
Gasabo,454168,74.74614843071944
Gasabo,228904,73.97551461069804
Gasabo,365721,76.2619402864887
Gasabo,557721,89.36708273371134
Gasabo,668739,84.19690286319056
Gasabo,533821,74.01739859428457
Gasabo,647914,57.256321781958384
Gasabo,157744,60.25013711253254
Gasabo,661363,75.84565132909236
Gasabo,518086,66.84349818323385
Gasabo,549871,78.17730778882827
Gasabo,644552,87.17102417581077
Gasabo,415202,64.11732657935096
Gasabo,390818,52.240305351805496
Gasabo,523648,55.16823486973914
Gasabo,421786,59.3892083858179
Gasabo,362197,58.20497691431115
Gasabo,158360,66.17285466676802
Gasabo,586447,77.2095783543958
Gasabo,202809,52.75213571466712
Gasabo,677952,66.14250878806787
Gasabo,226981,68.37920520545715
Gasabo,534047,67.22438012388805
Gasabo,343243,87.82664661432749
Gasabo,125845,79.48665421778549
Gasabo,586914,85.94537326927926
Gasabo,536982,74.86672314025382
Gasabo,287069,69.65888434046926
Gasabo,467052,59.31170233539221
Gasabo,474561,80.14982177264635
Gasabo,587701,63.29832548321013
Gasabo,475445,59.05719828775348
Gasabo,510879,81.15322979113425
Gasabo,352894,68.72702480110459
Gasabo,118284,56.54233704245697
Gasabo,696067,69.47252643618907
Gasabo,200917,55.43006326552893
Gasabo,586482,58.3072250202412
Gasabo,260320,60.879391628515165
Gasabo,614480,68.9133318940234
Gasabo,382435,70.01515943878123
Gasabo,573148,89.3972525497627
Gasabo,218530,57.19656315552886
Gasabo,512214,53.769030932344634
Gasabo,522186,75.25338959350123
Gasabo,531454,69.1414353160035
Gasabo,360088,78.64939477233878
Gasabo,210645,55.06421315197692
Gasabo,176017,81.92734014882356
Gasabo,331461,54.78606987540567
Gasabo,308090,88.28217598751144
Gasabo,153289,56.19693995688337
Gasabo,520030,89.26724209518954
Gasabo,328844,81.21257044948001
Gasabo,155503,58.11836518553152
Gasabo,201890,84.17518337176405
Gasabo,611235,68.56537126223893
Gasabo,270088,58.84889716384339
Gasabo,401182,66.79090630143676
Gasabo,309520,59.51037108004135
Gasabo,595693,73.69406564459076
Gasabo,685940,78.38547766683165
Gasabo,451404,69.15103045886798
Gasabo,406999,70.52014239055588
Gasabo,663651,57.011739343087406
Gasabo,487619,81.58690473344815
Gasabo,350834,51.37729064896523
Gasabo,110489,60.322128882408066
Gasabo,667643,67.19639553301081
Gasabo,439690,81.56883112475067
Gasabo,379793,85.9221924002857
Gasabo,612915,82.48580140473663
Gasabo,402954,86.63724726008786
Gasabo,588829,51.71034443941964
Gasabo,224556,56.49850736956731
Gasabo,620571,65.01647111736246
Gasabo,145563,76.40214300927977
Gasabo,180408,89.98346921118065
Gasabo,387930,55.853945095548326
Gasabo,294612,63.82043901566228
Gasabo,481990,51.27659980027061
Gasabo,417689,60.31973334898815
Gasabo,673583,58.131807074750654
Gasabo,400678,87.42395958541373
Gasabo,296327,76.63940455822178
Gasabo,197417,61.61747829078422
Gasabo,459632,70.99814217574323
Gasabo,577094,59.49574618807184
Gasabo,245925,61.14388395258362
Gasabo,520739,74.32724213852322
Gasabo,297327,63.83103166136289
Gasabo,307976,62.28768818751607
Gasabo,580220,58.12721278839862
Gasabo,697651,64.58727047523502
Gasabo,101867,64.72054535957514
Gasabo,561099,50.219162747777055
Gasabo,279283,75.49374898757901
Gasabo,288462,65.57629049423953
Gasabo,692862,66.96679095881431
Gasabo,438313,80.78095883549568
Gasabo,643394,74.48275406628531
Gasabo,305232,87.6142437658892
Gasabo,671935,76.78584018116763
Gasabo,503069,86.80759562413881
Gasabo,521495,72.88868600273081
Gasabo,312329,56.14598703943286
Gasabo,235445,61.188809888282805
Gasabo,653956,61.18934718294393
Gasabo,277700,58.06739843938882
Gasabo,101579,83.52190557794313
Gasabo,512361,76.45261099504388
Gasabo,628038,68.85583855608505
Gasabo,521437,51.087826430002366
Gasabo,254239,63.37310056951519
Gasabo,348552,77.45259293287387
Gasabo,292631,68.9233456176688
Gasabo,353768,81.63924635069259
Gasabo,499764,82.57136388347755
Gasabo,689721,82.82370032743347
Gasabo,642778,81.47106939792883
Gasabo,632363,52.41754963565922
Gasabo,575082,85.24706358753721
Gasabo,480771,79.25831565763637
Gasabo,453721,56.96762166895907
Gasabo,681140,89.76630619655928
Gasabo,161697,56.460604307788586
Gasabo,670130,88.48547535128176
Gasabo,118513,82.76515767141939
Gasabo,549589,81.34032403963985
Gasabo,645706,52.68372159653191
Gasabo,620544,89.96506806764944
Gasabo,530668,65.03529298105369
Gasabo,210398,87.53474270408948
Gasabo,516834,88.508223423428
Gasabo,191245,60.840076375189035
Gasabo,359847,86.42493096512635
Gasabo,108233,70.66343028954618
Gasabo,138604,74.3963775832652
Gasabo,485310,76.28039777364611
Gasabo,575385,81.17337328547524
Gasabo,618756,70.68468628319647
Gasabo,519478,52.96418518538196
Gasabo,347985,56.52663504742841
Gasabo,441126,76.31623817356586
Gasabo,260566,67.106725093106
Gasabo,617638,81.50053522670258
Gasabo,230508,83.99511219980307
Gasabo,628609,69.73887674094189
Gasabo,308112,53.78361265110944
Gasabo,362415,65.59530980758232
Gasabo,486601,81.26502798426117
Gasabo,565792,86.3337016434039
Gasabo,167060,73.01978085557242
Gasabo,274189,50.46229307940658
Gasabo,472357,83.64892096868444
Gasabo,501393,52.783801705017595
Gasabo,144436,62.7081657610919
Gasabo,407678,79.31048636428291
Gasabo,131099,81.61044946851166
Gasabo,555081,71.54329948523021
Gasabo,592818,86.21706285361134
Gasabo,676358,68.95772988627303
Gasabo,203351,60.56983793709052
Gasabo,489049,76.922047167066
Gasabo,432592,60.913772929746415
Gasabo,282868,58.80972020556389
Gasabo,290143,69.9392496758857
Gasabo,522095,75.75081625589999
Gasabo,410102,68.97376089195296
Gasabo,199588,67.48695060666338
Gasabo,172041,85.42919570344675
Gasabo,386934,56.24154919911678
Gasabo,288720,73.88653491021132
Gasabo,291962,79.29481915174298
Gasabo,214239,68.8949396890334
Gasabo,678331,64.72259310633174
Gasabo,322531,84.95072244217388
Gasabo,233526,60.35338294889131
Gasabo,660874,58.28795307205337
Gasabo,453982,89.50394732328813
Gasabo,505824,73.24985061432848
Gasabo,598294,87.15431766329195
Gasabo,295361,85.36686944313965
Gasabo,275740,59.30878538682734
Gasabo,646919,79.22884921806728
Gasabo,620474,65.7337230462997
Gasabo,611160,70.53773256383008
Gasabo,529359,62.508009588478046
Gasabo,457344,87.52122201784016
Gasabo,546420,82.44853223001319
Gasabo,561687,58.6337944057079
Gasabo,558362,60.57845627949057
Gasabo,150893,84.72104402388838
Gasabo,205099,74.07138359518665
Gasabo,333615,59.878439514176364
Gasabo,161662,83.42885772579524
Gasabo,286006,55.03870977386255
Gasabo,364154,89.89881180667788
Gasabo,383367,74.14609101472351
Gasabo,385992,85.82636417878759
Gasabo,215815,80.092044332717
Gasabo,614567,68.34074807492391
Gasabo,659203,63.250895884328415
Gasabo,427314,73.00351827375908
Gasabo,304284,54.682841145627165
Gasabo,567750,62.266218465603245
Gasabo,595141,62.03511402523299
Gasabo,108930,52.257182751410255
Gasabo,629190,67.62400372116832
Gasabo,378403,84.2961218666227
Gasabo,172286,61.19554007044137
Gasabo,388710,77.60851445407435
Gasabo,377368,86.18470249744374
Gasabo,171839,58.403775878788544
Gasabo,690508,69.32325343772263
Gasabo,171962,56.36555734334369
Gasabo,454535,51.998126037598894
Gasabo,652596,64.28017884370063
Gasabo,275459,89.27797364149691
Gasabo,277760,86.94759826905172
Gasabo,274214,67.02462626014231
Gasabo,255950,53.55269705113405
Gasabo,689758,81.95616973475687
Gasabo,625886,77.67414377549854
Gasabo,535856,61.952025913290875
Gasabo,273083,71.97205229058159
Gasabo,329031,83.84141099942337
Gasabo,251510,80.73594170956653
Gasabo,602872,79.84905505632118
Gasabo,162436,61.634069478974354
Gasabo,239782,65.59650470057774
Gasabo,430916,50.56266517662798
Gasabo,566077,88.17845564629732
Gasabo,628309,65.07736335004074
Gasabo,555290,55.44208651543543
Gasabo,146983,83.48216960856061
Gasabo,273245,70.28255838007665
Gasabo,198666,88.57193406728544
Gasabo,278728,84.24018780580955
Gasabo,333045,72.9324487117372
Gasabo,551031,75.4803598819459
Gasabo,132643,83.09172681601669
Gasabo,114189,52.97158817023614
Gasabo,225131,59.54988559025759
Gasabo,440035,56.54224566411386
Gasabo,404603,71.31695305577067
Gasabo,385302,58.0820298705109
Gasabo,536318,69.25291279034927
Gasabo,146465,55.97969561618843
Gasabo,370901,77.26679775558766
Gasabo,471968,86.84476238387097
Gasabo,268032,75.65034288733786
Gasabo,615818,65.2348656207316
Gasabo,390850,84.12955679791062
Gasabo,662297,55.98810083306183
Gasabo,451751,81.48097263544037
Gasabo,501599,71.8984363195601
Gasabo,547963,86.99523074588258
Gasabo,158869,61.597197678675684
Gasabo,377978,86.9701075689801
Gasabo,583689,50.91911114120184
Gasabo,515481,53.17207231268107
Gasabo,135066,64.57091466028194
Gasabo,134492,65.3360942433368
Gasabo,345183,53.08822425735156
Gasabo,318592,60.35383863784263
Gasabo,554571,76.83912194033398
Gasabo,261744,69.72417016022779
Gasabo,346819,75.31070376480942
Gasabo,592723,55.628833939693855
Gasabo,354586,82.68972320952778
Gasabo,255067,72.76197297951347
Gasabo,536633,85.79830913980796
Gasabo,313129,60.17354141708606
Gasabo,498375,57.94219261333807
Gasabo,227086,58.42634337741205
Gasabo,142465,58.763095827156825
Gasabo,661142,76.84949294971113
Gasabo,252725,80.5157936950494
Gasabo,367051,54.01059976595598
Gasabo,483083,50.57225928049684
Gasabo,651904,77.98671211122665
Gasabo,133083,62.32741994957392
Gasabo,602472,59.700194828443685
Gasabo,595937,89.4599572899653
Gasabo,698923,68.46959016879394
Gasabo,375241,85.94538080982751
Gasabo,523806,52.692686596831706
Gasabo,188971,80.08724044518421
Gasabo,580546,81.99205596582094
Gasabo,312284,76.19254447471863
Gasabo,481263,62.16134884713074
Gasabo,668740,89.9512957231786
Gasabo,676149,57.89145841222782
Gasabo,639250,83.23980678304736
Gasabo,413585,59.4509860697476
Gasabo,615169,76.39448330710486
Gasabo,612004,50.00440732229982
Gasabo,403770,66.42223286393772
Gasabo,421151,67.73491314195347
Gasabo,524851,76.78614576227756
Gasabo,508846,79.24311345821285
Gasabo,167477,70.41095124787279
Gasabo,359834,57.04493150562763
Gasabo,674667,59.67763357838871
Gasabo,107864,81.29618960673315
Gasabo,584426,83.01907773411007
Gasabo,261750,79.41976509241132
Gasabo,633695,65.47634626412149
Gasabo,538036,81.76777164782537
Gasabo,370213,51.83922346963405
Gasabo,594035,70.24755198611095
Gasabo,388822,88.319256502441
Gasabo,531519,89.68075070984915
Gasabo,268454,53.59808649368207
Gasabo,284703,74.30676264337959
Gasabo,282477,80.42973221046054
Gasabo,107118,63.64662885020573
Gasabo,614492,87.86422068857692
Gasabo,406967,62.221925907353565
Gasabo,472028,52.62891231939892
Gasabo,188120,65.48512720621672
Gasabo,414871,71.99688451992475
Gasabo,576485,79.47733849098542
Gasabo,478545,63.47713607279697
Gasabo,510048,84.95879555121536
Gasabo,143290,71.05657802521813
Gasabo,620566,60.67702388016216
Gasabo,134692,81.39048665539066
Gasabo,360021,67.89396491134012
Gasabo,490600,86.58860223161608
Gasabo,430546,75.29089752464397
Gasabo,222292,88.92253981668028
Gasabo,192688,71.44398305036589
Gasabo,149943,74.09780019482359
Gasabo,348140,60.31225457923277
Gasabo,257855,72.34110397445187
Gasabo,280525,67.88280634938563
Gasabo,240299,78.11855331967878
Gasabo,382040,56.7797697142147
Gasabo,626720,73.26744209472609
Gasabo,562041,70.37127558549736
Gasabo,586120,85.01458616967723
Gasabo,602581,62.6538653839177
Gasabo,503995,50.36774815345415
Gasabo,138225,71.38093427177722
Gasabo,626129,84.01785987765876
Gasabo,404281,57.775986568924196
Gasabo,356378,54.790398340664126
Gasabo,673282,52.89008570732048
Gasabo,164000,82.66958484186341
Gasabo,455460,87.49434793178096
Gasabo,677573,65.24389794513161
Gasabo,187103,79.3860199975298
Gasabo,670983,86.80983388953688
Gasabo,409115,69.94404036560981
Gasabo,154508,79.73303556512599
Gasabo,125036,76.54208123281632
Gasabo,291444,83.68300113617381
Gasabo,236389,57.83947292567652
Gasabo,235543,58.928286139628405
Gasabo,509751,78.79955290088508
Gasabo,377888,77.25561176331888
Gasabo,223320,72.37869334590705
Gasabo,110079,79.41590211053861
Gasabo,539971,65.29689525089876
Gasabo,452186,89.09235789325795
Gasabo,322546,81.0073505681842
Gasabo,644328,66.90340157445232
Gasabo,680320,76.6233264422649
Gasabo,137888,52.819955793878215
Gasabo,535351,89.82464028905369
Gasabo,131300,60.91599649679681
Gasabo,372426,62.562340903108
Gasabo,319994,56.30606351036187
Gasabo,480167,72.35630986428855
Gasabo,458308,71.76395856309355
Gasabo,418559,56.39288416906136
Gasabo,659111,76.91712567146018
Gasabo,530596,50.59728213946717
Gasabo,412465,86.06316336208985
Gasabo,133327,70.73845782492927
Gasabo,427132,89.3849116550583
Gasabo,291214,75.23122113457926
Gasabo,695030,81.99099215385614
Gasabo,349738,74.06622812285605
Gasabo,253588,69.71946846912584
Gasabo,339713,63.52876484714023
Gasabo,575984,71.8550699161577
Gasabo,699668,74.52416881084639
Gasabo,602761,56.51072412496204
Gasabo,129260,54.323790033362435
Gasabo,565100,81.77047223115284
Gasabo,113457,53.27798979525148
Gasabo,654012,68.54353491354075
Gasabo,500438,61.91842804486515
Gasabo,409913,68.31623198715226
Gasabo,466368,86.78474288146094
Gasabo,629827,72.0285162722886
Gasabo,361592,75.73339824647537
Gasabo,627982,52.32410646868513
Gasabo,472213,84.99636154999332
Gasabo,181043,72.77182547219951
Gasabo,540409,54.91077507656178
Gasabo,187055,75.31536851213096
Gasabo,465460,70.10952649319461
Gasabo,573416,61.650174965378675
Gasabo,142337,61.79565113053847
Gasabo,354826,71.53763692181161
Gasabo,682602,62.08669472579585
Gasabo,563546,56.55872154447488
Gasabo,540285,79.76130801832619
Gasabo,469134,73.58396757141233
Gasabo,357107,60.53437543473684
Gasabo,664534,51.6944086389907
Gasabo,413046,88.89468193488133
Gasabo,486953,52.0995223272783
Gasabo,440744,72.30608052484871
Gasabo,243268,61.6393441201105
Gasabo,495746,51.09408613420971
Gasabo,126417,50.748168363507624
Gasabo,184653,88.32130741863332
Gasabo,140046,58.36551407367434
Gasabo,335998,59.1946626239891
Gasabo,521565,65.02477079422157
Gasabo,221661,58.74117567267527
Gasabo,390182,55.47189511521076
Gasabo,239601,85.41357019810503
Gasabo,481325,58.338159191274066
Gasabo,258320,77.98139739229674
Gasabo,555562,75.24223298910684
Gasabo,310126,85.75195134309982
Gasabo,597476,89.58833950300416
Gasabo,665451,52.57556178334189
Gasabo,446093,51.59040183959561
Gasabo,595236,57.72801659945882
Gasabo,246883,52.74098968714324
Gasabo,366313,88.99880154083887
Gasabo,510126,50.40065774564482
Gasabo,587428,79.37784228218811
Gasabo,567273,74.63979459253264
Gasabo,278239,67.97695314901308
Gasabo,424939,57.607065276630756
Gasabo,403648,71.55917779109016
Gasabo,558568,70.60985756400686
Gasabo,200688,74.16088437900498
Gasabo,439367,82.81432544645261
Gasabo,489071,62.07591420499628
Gasabo,385306,80.50796372631963
Gasabo,443080,61.60897902877879
Gasabo,559472,79.36027934892257
Gasabo,527775,51.36234517642079
Gasabo,564835,83.97051239184273
Gasabo,558748,50.5637297183664
Gasabo,630731,65.13860597622056
Gasabo,646839,63.866194199019944
Gasabo,523048,87.92887429614437
Gasabo,510512,58.39970600247796
Gasabo,340879,55.75748621534808
Gasabo,210664,75.4669602028049
Gasabo,562466,59.42689560327755
Gasabo,387752,89.45841941007379
Gasabo,501596,66.78958333287945
Gasabo,110257,89.69248641758588
Gasabo,290384,67.34606033811627
Gasabo,220623,82.26850487120275
Gasabo,547756,87.37546829188341
Gasabo,107961,76.54647058864077
Gasabo,550684,68.45210425656703
Gasabo,208966,76.19179918510633
Gasabo,306249,70.57853547205404
Gasabo,200260,52.260625097282244
Gasabo,105652,78.42279359235263
Gasabo,677594,81.46724189067524
Gasabo,186110,73.04206060095703
Gasabo,200680,51.40418878852624
Gasabo,329654,73.06607734751809
Gasabo,402449,54.959474859268845
Gasabo,673652,71.79734159408034
Gasabo,617738,80.18249015700218
Gasabo,236905,66.66089580797379
Gasabo,345312,71.59639932377821
Gasabo,311917,71.75448627559668
Gasabo,103445,67.55248119963687
Gasabo,304265,56.52090850425145
Gasabo,353269,56.466465506993714
Gasabo,580992,83.38012100409884
Gasabo,158814,63.289471582035844
Gasabo,303772,89.75741118107769
Gasabo,231050,65.32235934368451
Gasabo,153851,74.84948059786728
Gasabo,353410,69.4289328484279
Gasabo,208112,75.91251291956738
Gasabo,521691,69.8363070621308
Gasabo,496843,58.73085477889893
Gasabo,235930,71.21317802282115
Gasabo,198397,85.93963653062868
Gasabo,408988,74.13663168375439
Gasabo,157312,56.471376973308686
Gasabo,455958,53.04875716424458
Gasabo,272333,78.09219492392855
Gasabo,451322,87.46020987226294
Gasabo,149717,56.489517783580844
Gasabo,666485,51.34974868871892
Gasabo,223796,74.16777880419164
Gasabo,513311,70.99880143350747
Gasabo,238919,81.5399672924908
Gasabo,408555,78.18251706242383
Gasabo,168212,84.43304038453152
Gasabo,524819,78.25917871761187
Gasabo,448400,59.5155552770559
Gasabo,673794,62.32158028939118
Gasabo,416664,65.52490266771724
Gasabo,327090,55.781596281878414
Gasabo,462198,57.3630618302447
Gasabo,112332,82.19587444208456
Gasabo,173838,82.71120213936173
Gasabo,267365,89.15456322190889
Gasabo,657001,71.16391508100858
Gasabo,306363,84.40682301159995
Gasabo,300749,82.30334693190065
Gasabo,543619,57.79215640963245
Gasabo,199965,60.33369771518184
Gasabo,429377,74.01430526837343
Gasabo,556130,63.98346162363707
Gasabo,584357,88.49658691080592
Gasabo,285688,72.8108619283882
Gasabo,487661,86.09816486620431
Gasabo,312095,77.86353768377886
Gasabo,492399,62.50556529985958
Gasabo,425735,61.4919501891104
Gasabo,188837,75.19096306922323
Gasabo,543113,58.971387049833474
Gasabo,196486,85.0847769623687
Gasabo,266364,52.24236766866526
Gasabo,237950,66.34439534498048
Gasabo,176813,83.93270500847521
Gasabo,698068,70.13896755522016
Gasabo,231999,72.95243296314231
Gasabo,412572,54.35757565465123
Gasabo,213532,80.62869866084334
Gasabo,450651,83.62579298093083
Gasabo,605291,83.31254717887708
Gasabo,185832,59.39730339208265
Gasabo,531136,89.99250150358571
Gasabo,525190,52.363285444059265
Gasabo,615873,59.04404896876952
Gasabo,212995,80.54118992126553
Gasabo,522160,77.10686333740212
Gasabo,519782,83.80759072144349
Gasabo,654755,89.34382230029242
Gasabo,522930,68.4629700967823
Gasabo,336952,72.28909506357408
Gasabo,261686,57.424617276076596
Gasabo,273767,55.22377847097976
Gasabo,325537,77.13205970570507
Gasabo,642851,61.9648415310062
Gasabo,211274,67.243772700864
Gasabo,346033,89.30925764121142
Gasabo,358810,87.43811922587066
Gasabo,177880,79.7774517608232
Gasabo,136788,84.97045882869084
Gasabo,441021,70.24694621071853
Gasabo,386272,64.06923162045238
Gasabo,254446,77.03830064942701
Gasabo,165945,56.28051883710644
Gasabo,581151,68.66278825772277
Gasabo,551217,63.503557392996015
Gasabo,285281,65.00307165781322
Gasabo,305553,63.673753146024254
Gasabo,336044,89.80015892989792
Gasabo,337110,85.61189922220399
Gasabo,367654,69.54276872648128
Gasabo,121122,59.310712480992464
Gasabo,312645,53.80378718386031
Gasabo,565527,77.42095135166288
Gasabo,696601,50.29999114487601
Gasabo,430598,69.46678996980624
Gasabo,116823,58.665237745503326
Gasabo,627334,50.43669252882119
Gasabo,698134,52.906459287600875
Gasabo,409570,80.03900662483854
Gasabo,351446,76.63589588101155
Gasabo,291328,86.3452901144955
Gasabo,304875,65.84807690877722
Gasabo,224160,85.93675551633312
Gasabo,312999,64.11664372869127
Gasabo,281572,54.620685294911326
Gasabo,471308,84.77444130617693
Gasabo,447773,56.921909078839285
Gasabo,356356,77.50891434621032
Gasabo,169650,80.5004139115943
Gasabo,253174,55.04430932218475
Gasabo,268161,65.35977700157268
Gasabo,202168,85.45329991353125
Gasabo,567799,68.83584369178217
Gasabo,236409,80.94341380748772
Gasabo,619111,89.9564255225628
Gasabo,626236,83.22639702411075
Gasabo,183815,73.25479893076633
Gasabo,204040,59.80554287912614
Gasabo,484212,55.748968010523626
Gasabo,586786,70.91544766111997
Gasabo,568147,58.86583273276498
Gasabo,206455,61.52864592732172
Gasabo,550379,62.45626979606732
Gasabo,695905,61.42606583792411
Gasabo,296387,75.85564625163371
